source,poi_code,name,poi_type,lat,long,address,city,state,country,pin_code,brand,,
OSM,POI_1003_1463753949,Bangalore Central Mall,shop.supermarket,12.9165317,77.5923697,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1463768384,Ganapati Temple,leisure.worship.temple,12.9177491,77.5924251,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1463769765,Karnataka Hardware Shop,shop.home.hardware,12.9168759,77.5903866,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1463771564,NA,facility.education.school,12.9170955,77.5905046,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1463771768,Inox,leisure.indoor.cinema,12.9162428,77.592424,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1465122303,Woody's,food.restaurant,12.9166102,77.5914577,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1465122309,Food Court,food.restaurant.fast_food,12.9163528,77.5921287,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1465122324,McDonald's,food.restaurant.fast_food,12.9165527,77.5921175,,Bangalore,Karnataka,India,,McDonald's,,
OSM,POI_1003_1467155166,Croma,shop.electronics.consumer,12.9168047,77.591161,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1741779229,Raghavendra Upahara,food.restaurant,12.9170457,77.5931523,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1761876093,NA,shop.habit.alcohol,12.9164324,77.5924072,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1761876546,Jain Animation School,facility.education.school,12.9179899,77.5920869,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1761877161,Super Trans Packers and Movers Relocations,NA,12.9165468,77.5906117,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1761878781,Anantheya Counselling Center,NA,12.9161233,77.5910489,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1782771941,Corner House,food.restaurant.fast_food,12.9173594,77.5931667,,Bangalore,Karnataka,India,560069,,,
OSM,POI_1003_4455965987,St Joseph Sports & Gym Centre,health.wellbeing.sports,12.9718299,77.6033045,,Bangalore,Karnataka,India,560025,,,
OSM,POI_1003_4455967178,Canteen,food.restaurant,12.9717123,77.6039241,,Bangalore,Karnataka,India,560025,,,
OSM,POI_1003_4455967989,Library,facility.community.library,12.972073,77.6040153,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5558684076,St. Joseph's College,facility.education.college,12.9702015,77.6034573,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_459811954,Sacred Hearts Girls School,facility.education.school,12.9694218,77.6033897,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_459811969,Bishop Cottons Girls High School,facility.education.school,12.9702675,77.6017107,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4456280292,RMS International School,facility.education.school,12.8922387,77.5655484,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4456338990,NIIT,facility.education.school,12.8915698,77.5652629,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4456339091,Athithi Grand,food.restaurant,12.8912738,77.5649779,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1318987639,Mobil Petrol / Gas Station,transport.fuel,12.8910036,77.5646686,,Bangalore,Karnataka,India,,Indane Oil,,
OSM,POI_1003_4456280393,Indian Overseas Bank,service.finance.bank,12.8947916,77.5687362,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4456342889,Diabetacare,health.clinic,12.894686,77.5685594,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4456310690,Government Hospital,health.clinic,12.907453,77.5785311,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4456310691,Shell,transport.fuel,12.9067114,77.5793065,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4456346090,NA,service.finance.atm,12.9074342,77.578346,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4456370889,Aurick Boutique,travel.accommodation.hotel,12.9062397,77.578546,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1734986078,"BangaloreOne, JP Nagar",NA,12.9072515,77.5782713,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1734986687,"BESCOM Office, S6 Sub-Division",NA,12.907279,77.5777041,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4456336990,NA,service.finance.atm,12.9079578,77.5783267,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4456339090,Sri Sai Ram Hospital,health.hospital.general,12.8943049,77.5682821,"No.6 J.C.Industrial Area, Yelechenahalli",Bangalore,Karnataka,India,560062,,,
OSM,POI_1003_4456343089,Magnum Honda,auto.car.dealership,12.8939582,77.5684872,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4456343389,Garuda Maruti,auto.car.dealership,12.893589,77.5680776,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1318917185,Dominos,food.restaurant,12.8940827,77.5679951,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1318917186,ICICI Bank ATM,service.finance.atm,12.8941977,77.5680809,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1318917194,Sri Krishna Upahar,food.restaurant.fast_food,12.894203,77.5681238,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1318917197,HDFC Bank ATM,service.finance.bank,12.894433,77.5683437,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4456367790,Kaggi's,shop.food.bakery,12.8845235,77.5667067,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4456744391,NA,shop.food.greengrocer,12.8839233,77.5699167,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3100475908,Park,leisure.outdoor.park,12.8841346,77.5670046,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4456480191,GNR Kalyana Mantapa,facility.community.hall,12.919657,77.5892695,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_6349326162,Kumarans HPS Jayanagar,facility.education.school,12.9179833,77.5903119,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1465136477,Saibaba Temple,leisure.worship.temple,12.9200217,77.5892754,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_2649089251,Ace Iyengar,food.restaurant.fast_food,12.9198922,77.5900138,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_2941488876,DK Naik Nagar,NA,12.9180954,77.5884756,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3509485608,Public Toilets,facility.community.restroom,12.9172785,77.5893574,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4456706693,Café Coffee Day,food.restaurant.cafe,12.8130615,77.5118664,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_2456827516,Hanuman Temple,leisure.worship.temple,12.8130966,77.5122463,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4456744390,Temple,leisure.worship.temple,12.8852473,77.575691,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4463107591,NA,service.finance.atm,12.8830723,77.5755888,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4456801277,Ambedkar Community Computer Center(AC3),facility.community.hall,12.9240616,77.6021808,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4488513390,Indian Combat Sports Academy,health.wellbeing.sports,12.9215816,77.6003237,,Bangalore,Karnataka,India,560076,,,
OSM,POI_1003_7579924705,Safa Health care,health.clinic,12.9238004,77.6024467,"Bannerghatta Main Road, Bengaluru",Bangalore,Karnataka,India,560029,,,
OSM,POI_1003_7579924743,Dr. Seema Sultana's Women's Clinic,health.clinic,12.9232355,77.6021539,"BTM Layout, Bengaluru",Bangalore,Karnataka,India,560029,,,
OSM,POI_1003_4457715091,NA,service.finance.atm,12.9301342,77.6181807,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4457715192,NA,service.finance.atm,12.9301613,77.618137,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4457765089,NA,service.finance.atm,12.9304666,77.6183064,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4563420692,St.John's Utility Complex,shop.food.bakery,12.9308168,77.6180438,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4805856923,St Johns opticians and hearing aid,health.service.optical,12.9306558,77.6179004,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4805858621,ಬೇಕ್ಸ್ ಅಂಡ್ ಶೇಕ್ಸ್,food.restaurant.fast_food,12.9307586,77.6179314,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4805858622,ಆಶೀರ್ವಾದ್ ರೆಸ್ಟೋರಂಟ್ - ಸಸ್ಯಾಹಾರಿ,food.restaurant.fast_food,12.9310212,77.6180799,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4805862921,ಕೋಸ್ಟಲ್ ಬೇ - ಮಾಂಸಾಹಾರಿ,food.restaurant.fast_food,12.9308485,77.6179719,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_8428403226,St. Johns hospital Emergency ward,health.hospital.general,12.9305937,77.6186159,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_7294299978,NA,transport.parking,12.9308955,77.6174238,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3490677257,NA,food.restaurant,12.9320659,77.6182289,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3490677458,Food Basics,shop.supermarket,12.9319665,77.6179178,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4457764089,Thalaghattapura Police Station,service.govt.police,12.8689461,77.5362854,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4463113589,NA,service.finance.atm,12.9035208,77.5843442,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4470962689,NA,service.finance.atm,12.9040892,77.5847141,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4489706420,Sri Nanjundeshvara Real Estate,service.amenity.real_estate,12.905429,77.583878,,Bangalore,Karnataka,India,560049,,,
OSM,POI_1003_6114734041,Axilor Ventures Private Limited,NA,12.9061256,77.5838485,,Bangalore,Karnataka,India,560078,,,
OSM,POI_1003_3024967812,Oncology India,health.hospital.general,12.9061749,77.5847567,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_2180747096,K R Layout,building.private.residency,12.9034217,77.5828148,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4463206796,Bright Way School,facility.education.school,12.9053331,77.5533196,,Bangalore,Karnataka,India,560061,,,
OSM,POI_1003_4463224992,Kona Kafe,food.restaurant.cafe,12.9070086,77.5488113,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4545257890,Medplus,health.service.pharmacy,12.9072768,77.5469171,,Bangalore,Karnataka,India,560061,,,
OSM,POI_1003_4545284789,Western Union muthoot finance,service.finance.nbfc,12.9072868,77.5469774,,Bangalore,Karnataka,India,560061,,,
OSM,POI_1003_4545284790,NA,service.finance.atm,12.9070872,77.5461078,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4545288190,Wildcraft Showroom Uttarahalli,shop.sports.outdoor,12.9081396,77.5479979,,Bangalore,Karnataka,India,560061,,,
OSM,POI_1003_4545288289,ICICI Bank Uttarahalli Branch,service.finance.bank,12.9070854,77.5460136,,Bangalore,Karnataka,India,560061,,,
OSM,POI_1003_4545297791,Bakery Goodies,shop.food.bakery,12.907191,77.5460696,,Bangalore,Karnataka,India,560061,,,
OSM,POI_1003_4545311889,Bramhi's Chat Shop,food.restaurant.fast_food,12.9074367,77.5471724,,Bangalore,Karnataka,India,560061,,,
OSM,POI_1003_4545334089,Vishal Mega Mart,shop.fashion,12.9081551,77.5477526,,Bangalore,Karnataka,India,560061,,,
OSM,POI_1003_4545334189,Nandini Milk Booth,shop.habit.alcohol,12.906971,77.5461293,,Bangalore,Karnataka,India,560061,,,
OSM,POI_1003_4545337989,Xerox shop,service.amenity.photocopy,12.907239,77.5467928,,Bangalore,Karnataka,India,560061,,,
OSM,POI_1003_4545906791,Karnataka Bank,service.finance.bank,12.908455,77.5481904,,Bangalore,Karnataka,India,560061,,,
OSM,POI_1003_4545906989,NA,service.finance.atm,12.9084296,77.5481682,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4545994361,NA,service.finance.atm,12.9081105,77.547977,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4547815816,Ambience Gym,health.wellbeing.gym,12.9075342,77.546873,,Bangalore,Karnataka,India,560061,,,
OSM,POI_1003_4547815817,Canara Bank ATM,service.finance.atm,12.9074709,77.5472253,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4547815818,Goli,food.restaurant.fast_food,12.9085041,77.5482249,,Bangalore,Karnataka,India,560061,,,
OSM,POI_1003_4550151789,Vinayaka Rice Traders,shop.food.grocery,12.9072748,77.5469062,,Bangalore,Karnataka,India,560061,,,
OSM,POI_1003_4550151790,Jana Bharat Gas Agency,service.amenity.fuel,12.9072677,77.546892,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_7579924777,Diya Speciality Eye Care,health.clinic.eye,12.9075819,77.5470543,"Chikkalasandra, Bengaluru",Bangalore,Karnataka,India,560061,,,
OSM,POI_1003_5594629224,Reliance Trends,shop.fashion,12.9074344,77.5468204,,Bangalore,Karnataka,India,560061,,,
OSM,POI_1003_2984286485,Royal Mart Supermarket,shop.supermarket,12.9075154,77.5468074,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_2127402487,IOCL,transport.fuel,12.9072121,77.5462363,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4463280393,Vardaman,shop.home.hardware,12.9569354,77.578524,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4463865291,Canara Bank,service.finance.bank,12.9737462,77.6193171,,Bangalore,Karnataka,India,560001,,,
OSM,POI_1003_4489106086,Manchester United Store,shop.sports.equipment,12.9736655,77.6203864,,Bangalore,Karnataka,India,560008,,,
OSM,POI_1003_4489922811,Lakme Salon,shop.cosmetics.beauty,12.9733578,77.6218193,,Bangalore,Karnataka,India,560001,,,
OSM,POI_1003_4809112923,Hyatt,travel.accommodation.hotel,12.9736357,77.6218548,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4809112928,NA,NA,12.9738041,77.6218668,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4846789824,Purvankara academy of excellence,facility.education.school,12.9749455,77.6197537,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4846817422,Marzipan Cafe,shop.food.bakery,12.9746129,77.6193934,,Bangalore,Karnataka,India,560008,,,
OSM,POI_1003_4846817423,Ridgetop dental,health.clinic.dentist,12.9725684,77.6205679,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3761230359,The Grill House,food.restaurant,12.9749935,77.6199471,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5524163946,Cafe Felix,food.restaurant.cafe,12.9737445,77.62041,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5599537622,McDonald's,food.restaurant.fast_food,12.973347,77.6217445,,Bangalore,Karnataka,India,560008,McDonald's,,
OSM,POI_1003_7178597795,Food Hall,food.restaurant.cafe,12.973545,77.6204172,,Bangalore,Karnataka,India,560008,,,
OSM,POI_1003_1462124094,McDonald's,food.restaurant.fast_food,12.972972,77.6213025,,Bangalore,Karnataka,India,,McDonald's,,
OSM,POI_1003_1707859852,TGI Friday's,food.restaurant,12.9732119,77.6217398,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3170021930,Big Bazaar,shop.supermarket,12.9734434,77.6216713,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3170025557,Carnival De Goa,food.restaurant,12.9750047,77.6200027,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3170057127,NA,service.finance.atm,12.9733087,77.6214181,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3170060062,NA,service.finance.atm,12.9734362,77.6215884,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3170061243,BSNL Customer Service,NA,12.9729844,77.6208248,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3292614939,Häagen-Dazs,food.restaurant.cafe,12.9734322,77.6204609,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4466385493,Koramangala,NA,12.9438501,77.6189683,,Bangalore,Karnataka,India,560095,,,
OSM,POI_1003_4514943508,Locus,NA,12.9452454,77.6190825,,Bangalore,Karnataka,India,560095,,,
OSM,POI_1003_9282093117,91Springboard,building.commercial.office,12.9432449,77.6211427,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_6348880655,GMPS Koramangala,facility.education.school,12.9436634,77.6189383,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_672579834,Gajendra,facility.community.recycling,12.9430309,77.6193113,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_672579841,NA,facility.community.recycling,12.9433546,77.6187346,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1087884426,Hotel Ganga Sagar,travel.accommodation.hotel,12.944337,77.620028,,Bangalore,Karnataka,India,560095,,,
OSM,POI_1003_1473330335,Sree Krishna Upahar,food.restaurant.fast_food,12.9448949,77.6195561,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1473330353,Sri Srinivasa temple,leisure.worship.temple,12.9447798,77.6191001,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1473330365,Bikers N Guzzlers,food.nightlife.bar_pub,12.9445498,77.6202535,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1607441430,Rappellez,NA,12.9447843,77.6189135,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1607458459,"Rappellez, Indian Office",NA,12.9448235,77.6188756,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4466765191,Hanuman Temple,leisure.worship.temple,12.9907374,77.7220421,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_6374356466,The Pallet,food.restaurant,12.990796,77.722986,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_521519159,NA,transport.fuel,12.9911819,77.721727,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_981991331,NA,service.finance.atm,12.990976,77.721172,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1003719467,NA,NA,12.9926398,77.7214321,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1003719471,Inscape Designer Furniture,shop.home.furniture,12.9910857,77.7212174,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1456749191,Rajpalya,NA,12.9908029,77.7214391,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4466780489,Bakery,shop.food.bakery,12.9890811,77.7184595,,Bangalore,Karnataka,India,560048,,,
OSM,POI_1003_1114730571,NA,NA,12.9861188,77.7183401,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1839608409,NA,service.finance.atm,12.986715,77.7182541,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4469903719,"Creative Minds,",NA,13.0767751,77.5551804,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4469903720,"State Bank of India, MS Palya",service.finance.bank,13.0856906,77.555749,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4469903726,NA,service.finance.bank,13.0856906,77.555749,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5177868626,Vrindavan Apartment,travel.attraction.landmark,13.0853569,77.5570331,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_7227496274,Jelly Machine Yalahanka,NA,13.0859779,77.5553971,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_7227496277,NA,NA,13.0864617,77.5557974,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_2344090204,Raksha Bar and Restaurant,food.nightlife.bar_pub,13.0862742,77.5554523,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4469903721,Amma's Pastry,food.restaurant.cafe,13.0788541,77.5591782,,Bangalore,Karnataka,India,560097,,,
OSM,POI_1003_4469903725,Post Office,service.govt.post,13.0794556,77.5596545,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_7577248229,Ortho Care Clinic,health.clinic,13.0779282,77.559589,"Vidyaranyapura, Bengaluru",Bangalore,Karnataka,India,560097,,,
OSM,POI_1003_7577248249,Mangala Gowri Clinic,health.clinic,13.07827,77.5605008,"HMT Layout, Vidyaranyapura, Bengaluru",Bangalore,Karnataka,India,560097,,,
OSM,POI_1003_1463642683,Sri Krishna Upahar,food.restaurant,13.0775498,77.5587667,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_2343099977,Soukya Hospital,health.hospital.general,13.0774744,77.5587548,"17, Nti Layout, Vidyaranyapura",Bangalore,Karnataka,India,560097,,,
OSM,POI_1003_2351851719,DCB Bank,service.finance.atm,13.0782069,77.558981,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_2351851722,Indian Overseas Bank,service.finance.bank,13.0785089,77.5590898,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_2351851726,Just Books CLC,facility.community.library,13.0789222,77.5592094,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_2351851729,Domino's Pizza,food.restaurant.fast_food,13.0788692,77.5591795,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4470676091,Kaikondrahalli Butterfly Garden,leisure.outdoor.garden,12.910423,77.6703983,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4470703091,Amphitheatre,leisure.indoor.theatre,12.911639,77.669657,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4470703092,NA,facility.community.restroom,12.9118035,77.6698033,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4470679191,NA,service.finance.atm,12.8901975,77.6258846,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5955006498,State Bank of India,service.finance.bank,12.8899329,77.625551,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1469643969,Infant Jesus Church Hongasandra,leisure.worship.church,12.8900232,77.6250769,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1469644048,St Francis ICSE school,facility.education.school,12.8889212,77.6252612,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4472318420,NA,NA,12.9081741,77.6368327,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_306618089,13th main,NA,12.9075846,77.6375209,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4472344002,Hitel Tadka,food.restaurant,12.9544918,77.6490249,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_7572526712,Medivision Clinic,health.clinic,12.9548249,77.6493844,"Bellandur, Bengaluru",Bangalore,Karnataka,India,560017,,,
OSM,POI_1003_5003213722,Sri Surya Provision,shop.supermarket.convenience,12.9549547,77.6511081,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5003215721,AR Taza Fruits and Vegetables,shop.food.greengrocer,12.9551255,77.6511826,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3299018377,NR Layout,building.private.residency,12.9559345,77.6511086,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3299018378,SR Layout,building.private.residency,12.954706,77.6506725,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3425197137,Wash n Rinse,service.amenity.laundry,12.9552428,77.6512596,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3425197140,NA,shop.supermarket,12.9551345,77.6512186,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3425197142,NA,shop.food.greengrocer,12.955182,77.6512381,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_2268546047,Rustum Bagh,NA,12.9548407,77.6491037,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4474681187,NA,NA,12.9643464,77.6493193,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4512028991,Bismillah Chicken Centre,shop.food.butcher,12.9639402,77.6476896,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4512052990,Dr Ambedkar Nursery Primary & High School,facility.education.school,12.9624108,77.6481803,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4512078489,Nitin Pork Stall,shop.food.butcher,12.964049,77.6476596,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4512358072,UdipiPark,food.restaurant,12.9621711,77.6492415,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_7572526774,Ayurvedic Dental Clinic,health.clinic.dentist,12.9639906,77.6482018,"Kodihalli, Bengaluru",Bangalore,Karnataka,India,560008,,,
OSM,POI_1003_2550216927,Royal Shades,travel.accommodation.hotel,12.9621219,77.6492356,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1892722512,NA,NA,12.9643634,77.6493007,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4474702395,Government Primary School,facility.education.school,12.9459897,77.6719357,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4474762290,Manali Beauty Parlour,shop.cosmetics.store,12.9472321,77.6728131,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4474703097,Tap,NA,12.9460176,77.6729597,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4474724791,Thirumala Bakery,shop.food.bakery,12.946131,77.673122,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4474725290,Balaji Tours and Travels,travel.service.agent,12.9462012,77.6731114,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4475026334,Nirvana,travel.accommodation.hotel,12.9462306,77.6738079,,Bangalore,Karnataka,India,560037,,,
OSM,POI_1003_4477057217,Allen Career Institute,facility.education.college,12.9853846,77.5444298,,Bangalore,Karnataka,India,560079,,,
OSM,POI_1003_4035007844,Sri Krishna Sagar,food.restaurant,12.9852789,77.5434809,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4035297540,Naturals Ice Cream,shop.food.sweets_snacks,12.9852423,77.5437542,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_7235403686,Yashas Neurocare,health.hospital.general,12.9853993,77.5454024,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_2249045755,BP petrol pump,transport.fuel,12.9851341,77.5433278,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_2249069522,Shanbhag Hospital,health.hospital.general,12.9856882,77.5435424,"#6, Thimmaiah Layout, 1st Main 3rd D Cross, 3rd Stage, 2nd Block",Bangalore,Karnataka,India,560079,,,
OSM,POI_1003_4477057219,Karnataka Fish Stall,shop.food.seafood,12.9920497,77.5461018,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4477057220,Axis Bank,service.finance.bank,12.993015,77.5459803,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4477057221,Indian High School,facility.education.school,12.9938105,77.5458656,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_6347624120,Pushpanjali Talkies,leisure.indoor.theatre,12.9913562,77.546012,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1116412178,Indian Oil,transport.fuel,12.9916942,77.5457901,,Bangalore,Karnataka,India,,Indian Oil,,
OSM,POI_1003_2293237354,NA,shop.habit.alcohol,12.9919502,77.5457767,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4478538390,Ffi Garments Factory,shop.fashion,13.0264471,77.5114203,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4488041274,NA,NA,13.0281257,77.5120585,,Bangalore,Karnataka,India,560058,,,
OSM,POI_1003_4481552089,Barvika Residency,building.private.residency,12.867619,77.6508038,,Bangalore,Karnataka,India,560100,,,
OSM,POI_1003_6516286086,Sohan silver springs,travel.accommodation.apartment,12.8674964,77.6498836,,Bangalore,Karnataka,India,560100,,,
OSM,POI_1003_4483655950,orgtree,building.commercial.office,12.910956,77.5801196,,Bangalore,Karnataka,India,560078,,,
OSM,POI_1003_3791090458,Krsna,NA,12.9134818,77.5792564,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_494248860,JP Nagar 1st Phase,NA,12.9119148,77.5798871,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1331946754,Prasiddhi,food.restaurant,12.9109843,77.5791221,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1331946768,Reliance Fresh,shop.supermarket,12.9107281,77.5792052,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1474277935,Balaji Medicals,health.service.pharmacy,12.9115238,77.5783798,,Bangalore,Karnataka,India,,,,
